customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract_type,paperless_billing,payment_method,internet_service,online_security,tech_support,customer_service_calls,monthly_charges,total_charges,churn
CUST_1035,Female,0,Yes,No,62,Month-to-Month,Yes,Bank Transfer (automatic),DSL,Yes,No,2,53.86,3455.87,0
CUST_1036,Male,0,No,Yes,20,One-Year,No,Mailed Check,No,No internet service,No internet service,1,18.5,351.67,0
CUST_1037,Male,0,Yes,Yes,33,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,Yes,Yes,2,100.77,3197.12,0
CUST_1038,Female,0,Yes,Yes,39,Month-to-Month,Yes,Electronic Check,Fiber Optic,Yes,No,1,82.64,3079.66,0
CUST_1039,Male,0,Yes,No,30,Month-to-Month,No,Electronic Check,DSL,Yes,No,2,56.6,1694.46,0
CUST_1040,Male,0,No,No,15,Two-Year,No,Credit Card (automatic),DSL,Yes,No,0,61.11,942.69,0
CUST_1041,Male,0,Yes,Yes,13,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,Yes,2,78.0,981.4,1
CUST_1042,Female,0,No,No,50,Two-Year,Yes,Mailed Check,Fiber Optic,No,No,2,65.35,3356.21,0
CUST_1043,Female,0,No,No,26,Month-to-Month,Yes,Bank Transfer (automatic),DSL,No,No,1,47.43,1194.33,1
CUST_1044,Male,0,Yes,Yes,7,Month-to-Month,No,Credit Card (automatic),Fiber Optic,Yes,No,0,89.08,654.15,0
CUST_1045,Female,0,No,No,67,Two-Year,Yes,Bank Transfer (automatic),DSL,Yes,No,3,51.24,3554.43,0
CUST_1046,Male,0,No,No,41,Two-Year,Yes,Mailed Check,DSL,No,No,1,44.74,1877.85,0
CUST_1047,Male,0,No,No,37,One-Year,No,Bank Transfer (automatic),No,No internet service,No internet service,1,21.21,791.97,0
CUST_1048,Female,0,No,No,43,One-Year,Yes,Credit Card (automatic),DSL,No,No,1,46.62,1953.05,0
CUST_1049,Female,0,Yes,No,8,Month-to-Month,Yes,Credit Card (automatic),DSL,No,Yes,0,55.57,427.63,1
CUST_1050,Female,0,No,No,4,Month-to-Month,Yes,Electronic Check,DSL,Yes,Yes,1,65.13,259.49,0
CUST_1051,Male,0,Yes,Yes,15,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,Yes,Yes,3,85.51,1270.16,1
CUST_1052,Female,0,No,No,4,Month-to-Month,No,Credit Card (automatic),DSL,No,No,0,52.83,215.01,1
CUST_1053,Female,0,No,No,60,Two-Year,No,Bank Transfer (automatic),DSL,No,No,1,51.18,2969.49,0
CUST_1054,Female,0,No,No,37,One-Year,Yes,Bank Transfer (automatic),No,No internet service,No internet service,1,18.5,688.75,0
CUST_1055,Male,0,Yes,No,10,Month-to-Month,Yes,Mailed Check,DSL,Yes,No,1,56.83,579.29,1
CUST_1056,Female,0,Yes,Yes,60,Two-Year,Yes,Bank Transfer (automatic),DSL,No,No,2,42.31,2487.57,0
CUST_1057,Female,0,Yes,Yes,66,Two-Year,No,Bank Transfer (automatic),Fiber Optic,Yes,No,1,80.55,5465.16,0
CUST_1058,Male,0,Yes,Yes,70,Two-Year,No,Electronic Check,No,No internet service,No internet service,2,19.17,1332.75,0
CUST_1059,Male,0,Yes,Yes,70,One-Year,Yes,Electronic Check,Fiber Optic,Yes,Yes,0,88.88,6011.7,0
CUST_1060,Male,0,No,Yes,47,Two-Year,Yes,Electronic Check,No,No internet service,No internet service,0,19.45,886.25,0
CUST_1061,Female,0,Yes,No,6,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,No,No,0,70.2,411.89,0
CUST_1062,Female,0,No,No,66,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,Yes,No,2,75.19,4792.88,0
CUST_1063,Female,0,Yes,No,56,Two-Year,No,Mailed Check,No,No internet service,No internet service,1,18.5,1042.52,0
CUST_1064,Female,0,No,No,45,Month-to-Month,No,Credit Card (automatic),DSL,No,No,0,39.12,1839.47,0
CUST_1065,Female,0,No,Yes,41,Two-Year,No,Bank Transfer (automatic),DSL,Yes,Yes,0,64.55,2751.37,0
CUST_1066,Male,0,No,Yes,6,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,No,No,0,68.79,405.47,0
CUST_1067,Male,0,No,No,58,Two-Year,Yes,Electronic Check,No,No internet service,No internet service,1,19.13,1150.0,0
CUST_1068,Male,0,Yes,No,25,Month-to-Month,Yes,Mailed Check,DSL,Yes,No,2,56.16,1467.74,0
CUST_1069,Male,0,No,No,11,Month-to-Month,Yes,Bank Transfer (automatic),DSL,Yes,Yes,2,77.12,830.86,0
CUST_1070,Male,0,Yes,No,16,Month-to-Month,Yes,Electronic Check,No,No internet service,No internet service,1,21.01,349.78,0
CUST_1071,Female,0,Yes,No,36,Two-Year,Yes,Electronic Check,DSL,No,Yes,1,58.31,2203.58,0
CUST_1072,Male,0,No,Yes,70,Two-Year,Yes,Mailed Check,Fiber Optic,No,Yes,1,82.25,5928.88,0
CUST_1073,Male,0,No,No,27,Month-to-Month,Yes,Credit Card (automatic),DSL,Yes,No,2,51.01,1362.15,0
CUST_1074,Male,0,No,No,10,Month-to-Month,No,Mailed Check,DSL,No,No,3,44.29,447.71,0
CUST_1075,Male,0,Yes,Yes,56,Two-Year,No,Mailed Check,No,No internet service,No internet service,3,19.81,1094.29,0
CUST_1076,Female,0,Yes,No,14,Month-to-Month,Yes,Mailed Check,Fiber Optic,No,Yes,1,84.74,1245.2,0
CUST_1077,Female,0,Yes,Yes,1,Month-to-Month,Yes,Electronic Check,DSL,No,Yes,4,52.36,50.1,1
CUST_1078,Female,0,Yes,No,61,One-Year,Yes,Credit Card (automatic),DSL,No,No,0,42.52,2695.67,0
CUST_1079,Male,0,Yes,No,33,One-Year,No,Electronic Check,Fiber Optic,Yes,No,1,77.45,2447.11,0
CUST_1080,Female,0,Yes,Yes,67,Month-to-Month,No,Bank Transfer (automatic),Fiber Optic,No,No,1,67.12,4291.16,0
CUST_1081,Female,0,Yes,No,14,One-Year,No,Electronic Check,DSL,Yes,No,0,55.61,812.79,0
CUST_1082,Female,0,No,No,16,Two-Year,No,Mailed Check,DSL,No,No,3,40.01,663.67,0
CUST_1083,Male,0,Yes,Yes,5,Month-to-Month,Yes,Credit Card (automatic),DSL,No,Yes,2,60.1,296.34,0
CUST_1084,Female,1,No,No,64,Month-to-Month,Yes,Credit Card (automatic),DSL,Yes,No,2,52.85,3537.16,0
CUST_1085,Female,0,Yes,Yes,56,Two-Year,Yes,Mailed Check,DSL,Yes,No,2,59.56,3456.05,0
CUST_1086,Female,0,No,No,64,Month-to-Month,Yes,Electronic Check,DSL,Yes,No,0,55.02,3662.83,0
CUST_1087,Female,0,No,Yes,2,Month-to-Month,Yes,Electronic Check,Fiber Optic,Yes,Yes,0,91.92,185.59,1
CUST_1088,Male,0,Yes,Yes,10,Month-to-Month,No,Electronic Check,Fiber Optic,No,No,1,73.23,765.86,0
CUST_1089,Female,0,No,No,35,Month-to-Month,No,Bank Transfer (automatic),DSL,No,Yes,2,59.37,2142.28,0
CUST_1090,Male,0,Yes,No,35,Month-to-Month,Yes,Mailed Check,DSL,Yes,No,1,58.68,2144.16,0
CUST_1091,Female,0,No,No,54,Month-to-Month,No,Credit Card (automatic),DSL,No,No,0,37.94,2004.0,0
CUST_1092,Male,0,Yes,Yes,71,Two-Year,Yes,Bank Transfer (automatic),DSL,Yes,No,2,61.76,4399.03,0
CUST_1093,Male,0,No,No,1,One-Year,No,Electronic Check,DSL,Yes,No,0,62.74,65.05,1
CUST_1094,Male,0,Yes,Yes,54,One-Year,No,Credit Card (automatic),Fiber Optic,Yes,Yes,2,92.82,5052.24,0
CUST_1095,Female,0,Yes,Yes,38,Month-to-Month,Yes,Credit Card (automatic),DSL,No,Yes,3,53.01,2075.03,0
CUST_1096,Male,0,No,No,72,Two-Year,Yes,Bank Transfer (automatic),DSL,No,No,1,40.02,3017.76,0
CUST_1097,Female,0,Yes,Yes,54,One-Year,Yes,Credit Card (automatic),DSL,No,Yes,1,55.66,3097.18,0
CUST_1098,Female,0,No,No,51,One-Year,No,Credit Card (automatic),DSL,Yes,No,1,52.49,2627.56,0
CUST_1099,Male,0,Yes,Yes,38,One-Year,Yes,Bank Transfer (automatic),DSL,Yes,Yes,2,67.97,2484.38,0
CUST_1100,Male,0,No,No,7,Month-to-Month,No,Credit Card (automatic),Fiber Optic,No,No,2,67.63,462.65,0
CUST_1101,Male,0,Yes,No,67,One-Year,Yes,Bank Transfer (automatic),Fiber Optic,No,No,5,64.51,4392.53,0
CUST_1102,Female,0,No,No,37,Two-Year,No,Bank Transfer (automatic),Fiber Optic,No,Yes,2,79.16,2785.68,0
CUST_1103,Female,1,No,No,2,Month-to-Month,No,Mailed Check,DSL,No,No,1,45.21,87.61,0
CUST_1104,Male,0,Yes,Yes,64,Two-Year,No,Credit Card (automatic),Fiber Optic,No,No,1,66.21,4164.09,0
CUST_1105,Male,0,Yes,Yes,14,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,No,0,68.45,994.26,1
CUST_1106,Female,0,Yes,Yes,44,One-Year,Yes,Mailed Check,No,No internet service,No internet service,2,23.44,985.05,0
CUST_1107,Female,0,No,Yes,36,One-Year,Yes,Bank Transfer (automatic),DSL,Yes,No,0,53.86,1851.69,1
CUST_1108,Female,0,Yes,Yes,3,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,No,Yes,3,78.15,235.66,0
CUST_1109,Female,0,Yes,Yes,3,Month-to-Month,Yes,Bank Transfer (automatic),DSL,Yes,Yes,1,69.35,201.35,0
CUST_1110,Male,1,Yes,Yes,41,Month-to-Month,Yes,Mailed Check,DSL,Yes,No,2,61.51,2456.9,0
CUST_1111,Male,0,Yes,No,14,One-Year,No,Electronic Check,DSL,Yes,No,1,58.6,794.49,0
CUST_1112,Male,0,No,No,11,Month-to-Month,Yes,Credit Card (automatic),DSL,No,Yes,2,54.18,600.84,0
CUST_1113,Male,0,No,No,26,One-Year,No,Bank Transfer (automatic),Fiber Optic,No,Yes,1,79.17,1966.93,0
CUST_1114,Male,0,No,No,71,Two-Year,Yes,Credit Card (automatic),Fiber Optic,Yes,Yes,0,91.92,6813.48,0
CUST_1115,Male,0,No,No,22,One-Year,Yes,Electronic Check,Fiber Optic,No,No,1,68.55,1451.27,0
CUST_1116,Male,0,No,No,21,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,No,No,2,79.85,1752.58,0
CUST_1117,Female,1,Yes,Yes,58,One-Year,Yes,Bank Transfer (automatic),DSL,No,No,0,45.37,2704.65,0
CUST_1118,Female,0,Yes,No,46,Two-Year,Yes,Mailed Check,Fiber Optic,No,Yes,3,89.15,4235.42,0
CUST_1119,Female,0,No,No,70,One-Year,Yes,Credit Card (automatic),DSL,No,No,1,48.28,3269.02,0
CUST_1120,Female,0,No,No,51,Two-Year,No,Electronic Check,DSL,Yes,Yes,0,58.87,3053.3,0
CUST_1121,Male,0,No,No,58,Two-Year,Yes,Bank Transfer (automatic),Fiber Optic,Yes,Yes,2,91.95,5502.2,0
CUST_1122,Female,0,Yes,No,24,One-Year,Yes,Bank Transfer (automatic),Fiber Optic,Yes,No,1,81.71,1972.42,0
CUST_1123,Male,0,Yes,No,23,One-Year,Yes,Bank Transfer (automatic),Fiber Optic,No,No,2,70.65,1633.25,0
CUST_1124,Female,0,Yes,No,39,One-Year,No,Bank Transfer (automatic),Fiber Optic,No,Yes,0,82.25,3098.5,0
CUST_1125,Male,0,No,No,13,One-Year,No,Electronic Check,DSL,Yes,Yes,4,62.1,800.38,0
CUST_1126,Female,0,No,No,59,Two-Year,No,Bank Transfer (automatic),DSL,No,Yes,2,49.94,2843.49,0
CUST_1127,Male,0,No,No,26,Month-to-Month,Yes,Electronic Check,DSL,No,Yes,4,56.81,1546.9,0
CUST_1128,Male,0,Yes,No,67,One-Year,Yes,Mailed Check,DSL,Yes,Yes,3,67.36,4596.55,0
CUST_1129,Female,0,No,Yes,13,One-Year,Yes,Electronic Check,Fiber Optic,No,Yes,1,87.08,1080.92,1
CUST_1130,Male,0,Yes,No,20,One-Year,No,Mailed Check,DSL,Yes,No,2,57.01,1137.55,0
CUST_1131,Female,0,Yes,No,71,One-Year,Yes,Bank Transfer (automatic),DSL,No,No,0,48.07,3460.06,0
CUST_1132,Female,0,No,No,46,Two-Year,No,Credit Card (automatic),Fiber Optic,No,No,1,72.59,3204.12,0
CUST_1133,Female,0,Yes,No,30,Month-to-Month,Yes,Mailed Check,No,No internet service,No internet service,2,19.71,601.06,0
CUST_1134,Female,0,Yes,Yes,2,One-Year,Yes,Electronic Check,Fiber Optic,Yes,No,3,86.41,167.24,0
CUST_1135,Female,0,No,No,34,One-Year,Yes,Mailed Check,DSL,No,No,2,43.13,1452.91,0
CUST_1136,Male,0,No,No,35,Month-to-Month,No,Bank Transfer (automatic),DSL,No,No,2,44.78,1586.98,0
CUST_1137,Female,0,Yes,Yes,8,Month-to-Month,Yes,Mailed Check,No,No internet service,No internet service,0,20.27,159.97,0
CUST_1138,Female,0,No,No,31,One-Year,No,Mailed Check,No,No internet service,No internet service,2,18.5,566.67,0
CUST_1139,Female,0,Yes,No,21,Two-Year,Yes,Bank Transfer (automatic),No,No internet service,No internet service,1,18.5,401.85,0
CUST_1140,Male,0,No,No,33,Month-to-Month,Yes,Electronic Check,DSL,No,Yes,0,51.84,1678.09,0
CUST_1141,Female,0,No,No,5,Month-to-Month,Yes,Electronic Check,DSL,No,No,2,40.81,207.22,1
CUST_1142,Female,0,No,Yes,29,Month-to-Month,No,Electronic Check,Fiber Optic,No,No,1,69.45,2084.37,0
CUST_1143,Female,0,No,No,50,One-Year,Yes,Mailed Check,DSL,No,No,4,46.22,2230.73,0
CUST_1144,Male,0,Yes,Yes,68,Two-Year,Yes,Electronic Check,No,No internet service,No internet service,1,18.5,1200.88,0
CUST_1145,Male,0,Yes,No,16,Month-to-Month,Yes,Bank Transfer (automatic),DSL,No,Yes,1,57.21,945.16,0
CUST_1146,Male,0,Yes,No,54,Two-Year,Yes,Electronic Check,Fiber Optic,No,Yes,0,80.97,4394.74,0
CUST_1147,Female,0,Yes,No,72,Two-Year,Yes,Mailed Check,Fiber Optic,Yes,No,1,85.71,6373.35,0
CUST_1148,Female,0,No,No,49,Two-Year,Yes,Electronic Check,Fiber Optic,No,No,1,67.98,3235.43,0
CUST_1149,Male,0,Yes,Yes,63,Month-to-Month,No,Bank Transfer (automatic),Fiber Optic,No,Yes,1,88.34,5750.54,0
CUST_1150,Male,0,Yes,Yes,52,Two-Year,No,Credit Card (automatic),Fiber Optic,No,No,3,73.05,3644.87,0
CUST_1151,Male,0,Yes,Yes,50,Two-Year,No,Bank Transfer (automatic),Fiber Optic,No,No,1,68.67,3565.07,0
CUST_1152,Male,0,No,No,6,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,Yes,No,1,79.81,494.3,1
CUST_1153,Female,0,Yes,No,48,One-Year,Yes,Bank Transfer (automatic),Fiber Optic,No,No,2,73.54,3553.69,0
CUST_1154,Female,0,No,No,67,Two-Year,No,Electronic Check,No,No internet service,No internet service,1,18.66,1263.76,0
CUST_1155,Male,0,Yes,No,32,Month-to-Month,No,Electronic Check,DSL,No,No,1,45.15,1422.53,0
CUST_1156,Female,0,Yes,No,62,Two-Year,Yes,Electronic Check,DSL,Yes,No,0,54.96,3305.85,0
CUST_1157,Male,0,No,No,52,One-Year,Yes,Electronic Check,DSL,No,No,0,42.77,2214.13,0
CUST_1158,Female,1,No,No,31,Month-to-Month,No,Electronic Check,Fiber Optic,Yes,Yes,1,89.11,2805.9,0
CUST_1159,Male,0,No,No,64,One-Year,Yes,Bank Transfer (automatic),DSL,Yes,Yes,1,74.48,5004.32,0
CUST_1160,Male,0,No,No,71,One-Year,No,Electronic Check,No,No internet service,No internet service,1,18.5,1355.17,0
CUST_1161,Male,0,Yes,No,44,One-Year,Yes,Credit Card (automatic),Fiber Optic,Yes,No,3,82.54,3607.9,1
CUST_1162,Female,1,Yes,Yes,6,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,No,No,0,71.96,442.26,1
CUST_1163,Female,0,No,No,66,One-Year,Yes,Credit Card (automatic),DSL,No,Yes,3,62.43,3958.88,0
CUST_1164,Female,0,Yes,No,25,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,No,0,67.76,1679.61,1
CUST_1165,Male,0,No,No,11,Month-to-Month,Yes,Credit Card (automatic),No,No internet service,No internet service,1,18.5,201.97,0
CUST_1166,Male,1,No,Yes,59,Two-Year,No,Credit Card (automatic),DSL,No,Yes,1,57.36,3553.05,0
CUST_1167,Male,0,Yes,No,20,Month-to-Month,No,Credit Card (automatic),Fiber Optic,No,Yes,1,84.0,1661.69,1
CUST_1168,Female,0,No,Yes,21,One-Year,No,Bank Transfer (automatic),Fiber Optic,Yes,No,1,79.84,1606.77,0
CUST_1169,Male,0,Yes,No,31,One-Year,No,Credit Card (automatic),DSL,No,No,3,47.19,1399.58,0
CUST_1170,Female,0,Yes,No,39,One-Year,Yes,Electronic Check,Fiber Optic,Yes,No,0,82.0,3261.44,0
CUST_1171,Female,0,Yes,No,63,Month-to-Month,Yes,Electronic Check,No,No internet service,No internet service,1,18.59,1146.47,1
CUST_1172,Female,0,No,No,50,Two-Year,No,Electronic Check,Fiber Optic,No,Yes,2,87.3,4526.03,0
CUST_1173,Male,0,Yes,No,14,One-Year,Yes,Credit Card (automatic),No,No internet service,No internet service,3,18.72,261.63,0
CUST_1174,Male,0,No,No,4,Month-to-Month,Yes,Electronic Check,Fiber Optic,No,Yes,1,88.63,348.51,1
CUST_1175,Male,0,No,No,5,Month-to-Month,No,Electronic Check,DSL,No,Yes,1,57.13,293.05,1
CUST_1176,Female,0,No,No,43,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,No,Yes,1,78.67,3354.91,0
CUST_1177,Female,0,No,No,28,Month-to-Month,No,Electronic Check,Fiber Optic,Yes,Yes,1,86.38,2476.05,0
CUST_1178,Male,0,Yes,Yes,17,One-Year,No,Credit Card (automatic),DSL,No,No,0,49.76,864.03,0
CUST_1179,Male,0,Yes,No,23,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,Yes,Yes,2,97.82,2300.08,0
CUST_1180,Female,0,Yes,No,32,Two-Year,Yes,Electronic Check,Fiber Optic,No,No,3,73.18,2425.39,0
CUST_1181,Female,0,No,No,10,One-Year,No,Electronic Check,Fiber Optic,No,No,0,75.14,777.58,0
CUST_1182,Male,0,No,No,44,Two-Year,Yes,Bank Transfer (automatic),DSL,No,No,0,52.19,2334.16,0
CUST_1183,Female,0,No,No,58,Month-to-Month,Yes,Credit Card (automatic),DSL,No,No,2,36.44,2210.1,0
CUST_1184,Male,0,No,No,48,One-Year,Yes,Credit Card (automatic),DSL,Yes,No,2,49.92,2281.32,0
CUST_1185,Male,0,No,No,54,One-Year,Yes,Electronic Check,Fiber Optic,No,No,1,68.88,3879.62,0
CUST_1186,Female,0,Yes,No,49,One-Year,No,Mailed Check,Fiber Optic,No,Yes,2,85.91,4061.52,0
CUST_1187,Female,0,No,No,70,Month-to-Month,No,Mailed Check,Fiber Optic,Yes,Yes,1,95.15,6468.44,0
CUST_1188,Female,0,No,No,56,One-Year,No,Bank Transfer (automatic),No,No internet service,No internet service,1,21.16,1222.57,0
CUST_1189,Male,0,Yes,Yes,1,Month-to-Month,No,Mailed Check,No,No internet service,No internet service,3,18.5,20.0,0
CUST_1190,Female,0,No,No,64,Two-Year,Yes,Electronic Check,DSL,No,No,0,41.62,2643.79,0
CUST_1191,Male,0,Yes,Yes,37,Two-Year,No,Bank Transfer (automatic),No,No internet service,No internet service,2,19.61,708.25,0
CUST_1192,Male,0,No,No,38,One-Year,Yes,Mailed Check,DSL,Yes,Yes,2,67.98,2512.06,0
CUST_1193,Female,0,No,No,1,Month-to-Month,Yes,Electronic Check,Fiber Optic,Yes,Yes,2,92.2,88.57,0
CUST_1194,Male,0,No,No,17,Month-to-Month,No,Credit Card (automatic),Fiber Optic,Yes,Yes,0,96.52,1591.09,0
CUST_1195,Female,0,Yes,No,39,One-Year,Yes,Bank Transfer (automatic),Fiber Optic,No,No,0,69.96,2746.65,0
CUST_1196,Female,0,No,No,37,Two-Year,No,Mailed Check,Fiber Optic,Yes,No,2,83.77,3163.53,0
CUST_1197,Male,0,No,No,37,Two-Year,Yes,Bank Transfer (automatic),DSL,No,Yes,2,56.55,2142.32,0
CUST_1198,Male,0,Yes,No,55,Month-to-Month,No,Mailed Check,DSL,No,Yes,0,59.75,3243.57,0
CUST_1199,Male,0,No,No,47,One-Year,Yes,Bank Transfer (automatic),DSL,Yes,Yes,1,64.58,3163.33,0
CUST_1200,Male,0,No,No,36,Two-Year,Yes,Credit Card (automatic),Fiber Optic,No,No,2,64.34,2276.57,0
CUST_1201,Female,0,No,No,39,One-Year,Yes,Bank Transfer (automatic),DSL,No,No,1,43.65,1636.15,0
CUST_1202,Female,0,Yes,No,71,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,Yes,No,1,85.06,6308.14,0
CUST_1203,Male,0,No,No,54,Two-Year,Yes,Bank Transfer (automatic),DSL,No,No,3,43.55,2361.27,0
CUST_1204,Male,0,No,Yes,1,Month-to-Month,No,Bank Transfer (automatic),No,No internet service,No internet service,2,28.14,29.47,1
CUST_1205,Female,0,Yes,Yes,45,One-Year,No,Electronic Check,Fiber Optic,No,No,2,65.92,2934.86,1
CUST_1206,Female,0,Yes,No,53,One-Year,Yes,Electronic Check,Fiber Optic,No,No,0,69.23,3763.63,0
CUST_1207,Male,0,No,No,9,One-Year,Yes,Bank Transfer (automatic),DSL,Yes,Yes,0,61.65,533.21,0
CUST_1208,Male,0,No,No,56,Two-Year,Yes,Mailed Check,No,No internet service,No internet service,1,25.91,1502.34,0
CUST_1209,Female,0,No,No,10,Month-to-Month,Yes,Mailed Check,Fiber Optic,Yes,Yes,1,93.52,904.4,1
CUST_1210,Male,0,Yes,Yes,15,Month-to-Month,Yes,Bank Transfer (automatic),DSL,Yes,Yes,1,59.58,855.15,0
CUST_1211,Male,0,Yes,Yes,24,Month-to-Month,Yes,Electronic Check,No,No internet service,No internet service,2,18.74,431.67,1
CUST_1212,Female,0,Yes,Yes,6,Month-to-Month,No,Bank Transfer (automatic),Fiber Optic,Yes,No,0,71.71,432.73,0
CUST_1213,Female,0,Yes,No,9,Month-to-Month,Yes,Mailed Check,Fiber Optic,No,Yes,0,86.88,765.65,1
CUST_1214,Female,0,No,No,64,One-Year,Yes,Mailed Check,DSL,Yes,Yes,0,65.36,4375.86,0
CUST_1215,Female,0,No,No,60,Month-to-Month,No,Mailed Check,Fiber Optic,No,No,3,70.16,4358.06,0
CUST_1216,Female,0,No,No,29,Two-Year,Yes,Electronic Check,Fiber Optic,No,No,1,67.04,2003.13,0
CUST_1217,Male,0,Yes,Yes,70,Month-to-Month,No,Electronic Check,No,No internet service,No internet service,0,19.2,1385.62,0
CUST_1218,Male,0,No,No,20,Month-to-Month,Yes,Mailed Check,DSL,No,Yes,2,60.21,1251.25,0
CUST_1219,Male,0,Yes,Yes,54,Month-to-Month,No,Mailed Check,Fiber Optic,No,No,1,68.38,3827.37,0
CUST_1220,Male,1,Yes,Yes,10,Month-to-Month,Yes,Bank Transfer (automatic),Fiber Optic,Yes,No,2,84.23,878.37,0
CUST_1221,Female,0,No,No,53,Month-to-Month,No,Mailed Check,DSL,Yes,No,1,45.75,2530.07,1
CUST_1222,Female,0,No,Yes,35,One-Year,No,Credit Card (automatic),DSL,No,No,1,39.91,1368.68,0
CUST_1223,Female,0,No,No,9,Month-to-Month,Yes,Bank Transfer (automatic),DSL,No,No,1,45.21,395.48,0
CUST_1224,Female,0,Yes,No,64,Two-Year,Yes,Electronic Check,DSL,No,No,0,42.13,2734.9,1
CUST_1225,Male,0,No,No,28,One-Year,Yes,Electronic Check,DSL,No,No,2,49.7,1339.18,0
CUST_1226,Male,0,No,No,6,Month-to-Month,Yes,Electronic Check,No,No internet service,No internet service,1,23.35,136.05,0
CUST_1227,Female,0,No,No,65,Month-to-Month,No,Credit Card (automatic),No,No internet service,No internet service,2,25.45,1699.4,0
CUST_1228,Female,0,Yes,No,64,Two-Year,Yes,Credit Card (automatic),Fiber Optic,No,No,3,70.39,4572.24,0
CUST_1229,Female,0,No,No,50,Month-to-Month,No,Electronic Check,Fiber Optic,Yes,Yes,1,91.03,4620.16,1
CUST_1230,Female,1,No,No,56,One-Year,Yes,Bank Transfer (automatic),Fiber Optic,Yes,Yes,1,96.45,5644.6,0
CUST_1231,Female,0,No,No,51,Two-Year,Yes,Credit Card (automatic),Fiber Optic,Yes,Yes,1,89.78,4655.53,0
CUST_1232,Female,0,Yes,No,1,Month-to-Month,No,Bank Transfer (automatic),Fiber Optic,Yes,No,1,80.84,80.28,1
CUST_1233,Male,0,Yes,Yes,8,One-Year,Yes,Mailed Check,Fiber Optic,Yes,No,0,83.63,654.34,1
CUST_1234,Female,1,Yes,Yes,13,Two-Year,Yes,Electronic Check,Fiber Optic,Yes,No,2,79.18,1012.72,0
CUST_1235,Female,0,Yes,Yes,67,Two-Year,No,Electronic Check,Fiber Optic,No,Yes,3,91.56,5998.22,0
CUST_1236,Male,0,No,No,38,Two-Year,No,Bank Transfer (automatic),Fiber Optic,No,No,1,72.88,2640.66,0
CUST_1237,Female,0,Yes,No,9,Month-to-Month,No,Credit Card (automatic),Fiber Optic,Yes,Yes,2,90.32,793.5,0
CUST_1238,Male,0,Yes,Yes,28,Two-Year,No,Bank Transfer (automatic),DSL,No,No,4,48.83,1413.09,0
CUST_1239,Female,0,Yes,Yes,15,Month-to-Month,No,Electronic Check,Fiber Optic,Yes,No,0,88.53,1358.26,1
CUST_1240,Male,0,Yes,No,67,One-Year,Yes,Credit Card (automatic),No,No internet service,No internet service,0,18.5,1254.6,0
CUST_1241,Female,0,Yes,Yes,8,Month-to-Month,No,Credit Card (automatic),Fiber Optic,No,No,0,75.12,625.13,1
CUST_1242,Male,0,No,No,12,Month-to-Month,No,Electronic Check,No,No internet service,No internet service,2,18.5,216.76,1
CUST_1243,Female,0,No,No,23,One-Year,Yes,Electronic Check,Fiber Optic,No,No,2,69.97,1621.81,0
CUST_1244,Male,0,Yes,Yes,20,Month-to-Month,Yes,Bank Transfer (automatic),DSL,Yes,No,1,57.7,1099.92,0
CUST_1245,Male,0,Yes,No,55,One-Year,Yes,Electronic Check,Fiber Optic,No,Yes,3,79.36,4535.9,0
CUST_1246,Male,0,Yes,No,28,One-Year,No,Electronic Check,DSL,Yes,Yes,0,66.35,1848.09,0
CUST_1247,Female,0,Yes,Yes,47,One-Year,Yes,Electronic Check,Fiber Optic,Yes,Yes,2,90.58,4120.12,0
CUST_1248,Male,0,No,No,24,Month-to-Month,No,Credit Card (automatic),No,No internet service,No internet service,1,18.5,432.43,0
CUST_1249,Male,0,No,No,27,Month-to-Month,Yes,Credit Card (automatic),Fiber Optic,No,No,3,66.02,1844.62,0
CUST_1250,Female,0,No,No,8,Month-to-Month,Yes,Electronic Check,Fiber Optic,Yes,No,0,86.45,664.55,1
CUST_1251,Female,0,No,No,15,Month-to-Month,Yes,Credit Card (automatic),DSL,No,Yes,1,51.12,799.4,0
CUST_1252,Female,0,Yes,Yes,19,Month-to-Month,Yes,Bank Transfer (automatic),DSL,Yes,Yes,1,76.19,1429.29,0
CUST_1253,Male,0,No,No,5,Month-to-Month,No,Electronic Check,No,No internet service,No internet service,2,19.47,94.93,0
CUST_1254,Female,0,No,No,66,Two-Year,Yes,Credit Card (automatic),Fiber Optic,No,Yes,1,73.62,4777.22,0
CUST_1255,Male,0,No,No,6,Month-to-Month,Yes,Bank Transfer (automatic),DSL,Yes,Yes,4,72.09,428.6,0
